trans_date_trans_time,cc_num,merchant,category,amt,lat,long,merch_lat,merch_long,unix_time,is_fraud
2023-01-01 00:00:00,4532117045436,MakeMyTrip,travel,597.23,15.900627402190793,79.74837562703358,15.580157292654892,79.03979021983461,1672531200,0
2023-01-01 08:00:00,4532117045436,Netflix,health_fitness,499.61,15.929501369534483,79.7318635464394,16.349484715346733,79.8433873899172,1672560000,0
2023-01-01 16:00:00,4532117045436,Zomato,gas_transport,447.79,15.921878885387605,79.75213731437725,15.850591101904936,80.44851020649081,1672588800,0
2023-01-02 00:00:00,4532117045436,MakeMyTrip,entertainment,569.46,15.910834328315687,79.73859957148058,15.32660419557363,80.0806697515928,1672617600,0
2023-01-02 08:00:00,4532117045436,Shell,food_dining,407.79,15.905791280695889,79.74888598880331,15.906164089167422,79.8171683435322,1672646400,0
2023-01-02 16:00:00,4532117045436,Zomato,grocery_pos,200.3,15.906208789188874,79.74734449033487,16.1081614487825,80.59596859790851,1672675200,0
2023-01-03 00:00:00,4532117045436,Zomato,food_dining,449.07,15.913642062138003,79.72961198171997,16.04053669370678,79.6474796386696,1672704000,0
2023-01-03 08:00:00,4532117045436,MakeMyTrip,entertainment,510.47,15.910605973972697,79.74502900404913,16.435848357747936,79.43022216248916,1672732800,0
2023-01-03 16:00:00,4532117045436,Amazon,entertainment,618.4,15.922405027552827,79.74326274670847,15.188871813979656,79.81691595803912,1672761600,0
2023-01-04 00:00:00,4532117045436,Shell,entertainment,233.82,15.909470241716974,79.74030311657494,15.491528704992529,80.12323368405579,1672790400,0
2023-01-04 08:00:00,4532117045436,MakeMyTrip,food_dining,431.56,15.917955018106115,79.73905628249965,16.23279366589777,78.88110295209586,1672819200,0
2023-01-04 16:00:00,4532117045436,Shell,travel,438.7,15.912610751158251,79.73914106750281,15.550265511019465,79.88243432174521,1672848000,0
2023-01-05 00:00:00,4532117045436,Shell,entertainment,284.81,15.91559669357397,79.74812689425643,16.033135624665103,80.14517250776815,1672876800,0
2023-01-05 08:00:00,4532117045436,Zomato,health_fitness,523.15,15.910599435644036,79.74577910513791,14.70302737629412,79.60517918735157,1672905600,0
2023-01-05 16:00:00,4532117045436,Netflix,food_dining,2859.69,15.919977155412496,79.74030478850266,29.26038953772577,76.00197835214279,1672934400,1
2023-01-06 00:00:00,4532117045436,Shell,entertainment,406.4,15.9201254008029,79.72508063853527,15.778040734221332,80.06059333120552,1672963200,0
2023-01-06 08:00:00,4532117045436,Apollo,health_fitness,758.26,15.917499290258222,79.74494443414083,16.50987812999414,80.81069155925553,1672992000,0
2023-01-06 16:00:00,4532117045436,Zomato,travel,402.1,15.918975143271496,79.74723613619177,15.744451087208255,79.36469855120939,1673020800,0
2023-01-07 00:00:00,4532117045436,Amazon,gas_transport,383.0,15.90345631222457,79.76300410085446,16.120249264365444,80.15535492524803,1673049600,0
2023-01-07 08:00:00,4532117045436,Netflix,travel,378.65,15.91613245762909,79.75075433063104,16.658859823172637,79.23133804610129,1673078400,0
2023-01-07 16:00:00,4532117045436,Apollo,entertainment,327.68,15.925392017674875,79.72100823612084,16.49580300960419,78.93231677436164,1673107200,0
2023-01-08 00:00:00,4532117045436,Apollo,food_dining,366.15,15.917814045670195,79.74078429399019,15.810672510157389,78.72223457859106,1673136000,0
2023-01-08 08:00:00,4532117045436,Amazon,shopping_net,4439.54,15.902592824971986,79.75811375028664,28.845345922525574,77.54702348110172,1673164800,1
2023-01-08 16:00:00,4532117045436,Netflix,entertainment,421.27,15.91240233490351,79.74623548856901,16.414683280091644,79.83212395697204,1673193600,0
2023-01-09 00:00:00,4532117045436,Zomato,shopping_net,458.62,15.916649779383398,79.74328652160372,17.079522202142652,79.50047447131912,1673222400,0
2023-01-09 08:00:00,4532117045436,Walmart,health_fitness,107.58,15.905326004831018,79.74900228658915,16.00904133719952,78.8532478330252,1673251200,0
2023-01-09 16:00:00,4532117045436,Netflix,gas_transport,434.71,15.899317288032767,79.73377621805008,16.89143182027082,79.39480668693065,1673280000,0
2023-01-10 00:00:00,4532117045436,Amazon,grocery_pos,456.32,15.909739021315636,79.74478089996627,15.792192794789898,79.74204650383773,1673308800,0
2023-01-10 08:00:00,4532117045436,Apollo,travel,527.19,15.905491675920324,79.73749531961008,16.388880181754903,80.13658468339655,1673337600,0
2023-01-10 16:00:00,4532117045436,Zomato,gas_transport,630.7,15.912757109686101,79.73980376514189,16.463477881123644,79.73173212487619,1673366400,0
2023-01-11 00:00:00,4532117045436,Netflix,entertainment,577.7,15.896985953525038,79.74828454515695,15.707919748073614,79.86603017135263,1673395200,0
2023-01-11 08:00:00,4532117045436,Walmart,shopping_net,356.95,15.918547010625362,79.73073286897507,15.53936096034918,79.55193380951293,1673424000,0
2023-01-11 16:00:00,4532117045436,Walmart,travel,339.54,15.906553949647067,79.75287982473802,16.485594594273678,80.61461210126357,1673452800,0
2023-01-12 00:00:00,4532117045436,Shell,shopping_net,536.93,15.922857522366813,79.73577188038914,15.647121531378472,79.23087517783588,1673481600,0
2023-01-12 08:00:00,4532117045436,Shell,food_dining,367.91,15.910131011602036,79.7426066283315,15.4657250436623,79.39038089135744,1673510400,0
2023-01-12 16:00:00,4532117045436,MakeMyTrip,shopping_net,265.79,15.912646109536155,79.72599492039724,15.570920249100451,79.49382096300324,1673539200,0
2023-01-13 00:00:00,4532117045436,Amazon,food_dining,806.12,15.911169651213031,79.74719837290871,15.645093330787295,80.01135219898836,1673568000,0
